doi,subject_scheme,subject_name
10.1038/ijo.2012.58,altmetric,metabolism
10.1038/ijo.2012.58,scopus,Medicine
10.1038/ijo.2012.58,scopus,Health Sciences
10.1038/ijo.2012.58,scopus,Nursing
10.1038/ijo.2012.58,era,Medical And Health Sciences
10.1038/ijo.2012.58,era,Education
10.1016/j.psychres.2013.12.038,scopus,Health Sciences
10.1016/j.psychres.2013.12.038,scopus,Life Sciences
10.1016/j.psychres.2013.12.038,scopus,Medicine
10.1016/j.psychres.2013.12.038,scopus,Neuroscience
10.1016/j.psychres.2013.12.038,era,Medical And Health Sciences
10.1016/j.psychres.2013.12.038,era,Psychology And Cognitive Sciences
10.1136/bmj.e6879,altmetric,medicine
10.1136/bmj.e6879,scopus,Medicine
10.1136/bmj.e6879,scopus,Health Sciences
10.1136/bmj.e6879,era,Public Health And Health Services
10.1258/jhsrp.2012.012036,altmetric,healthservicesresearch
10.1258/jhsrp.2012.012036,altmetric,publichealth
10.1258/jhsrp.2012.012036,scopus,Medicine
10.1258/jhsrp.2012.012036,scopus,Health Sciences
10.1258/jhsrp.2012.012036,era,Public Health And Health Services
10.1258/jhsrp.2012.012036,era,Applied Economics
10.3945/ajcn.114.087403,altmetric,nutritionalsciences
10.3945/ajcn.114.087403,scopus,Medicine
10.3945/ajcn.114.087403,scopus,Health Sciences
10.3945/ajcn.114.087403,era,Medical And Health Sciences
10.3945/ajcn.114.087403,era,Engineering
10.1016/j.jeconom.2016.05.009,scopus,Arts and Humanities
10.1016/j.jeconom.2016.05.009,scopus,Physical Sciences
10.1016/j.jeconom.2016.05.009,scopus,"Economics, Econometrics and Finance"
10.1016/j.jeconom.2016.05.009,scopus,Social Sciences
10.1016/j.jeconom.2016.05.009,scopus,Mathematics
10.1016/j.jeconom.2016.05.009,era,Econometrics
10.1038/ng.2393,altmetric,geneticsmedical
10.1038/ng.2393,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1038/ng.2393,scopus,Life Sciences
10.1038/ng.2393,era,Medical And Health Sciences
10.1038/ng.2393,era,Biological Sciences
10.1007/s10654-014-9984-2,altmetric,epidemiology
10.1007/s10654-014-9984-2,scopus,Medicine
10.1007/s10654-014-9984-2,scopus,Health Sciences
10.1007/s10654-014-9984-2,springer,Cardiology
10.1007/s10654-014-9984-2,springer,Epidemiology
10.1007/s10654-014-9984-2,springer,Infectious Diseases
10.1007/s10654-014-9984-2,springer,Medicine & Public Health
10.1007/s10654-014-9984-2,springer,Oncology
10.1007/s10654-014-9984-2,springer,Public Health
10.1007/s10654-014-9984-2,era,Public Health And Health Services
10.1161/circulationaha.111.047738,altmetric,cardiology
10.1161/circulationaha.111.047738,scopus,Medicine
10.1161/circulationaha.111.047738,scopus,Health Sciences
10.1161/circulationaha.111.047738,era,Clinical Sciences
10.1161/circulationaha.111.047738,era,Cardiovascular Medicine And Haematology
10.1161/circulationaha.111.047738,era,Public Health And Health Services
10.1007/s11162-015-9386-7,scopus,Social Sciences
10.1007/s11162-015-9386-7,springer,Education
10.1007/s11162-015-9386-7,springer,Higher Education
10.1007/s11162-015-9386-7,era,Education Systems
10.1176/appi.ajp.2015.14121582,altmetric,psychiatry
10.1176/appi.ajp.2015.14121582,scopus,Medicine
10.1176/appi.ajp.2015.14121582,scopus,Health Sciences
10.1176/appi.ajp.2015.14121582,era,Medical And Health Sciences
10.1176/appi.ajp.2015.14121582,era,Psychology And Cognitive Sciences
10.1093/nar/gku387,altmetric,biochemistry
10.1093/nar/gku387,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1093/nar/gku387,scopus,Life Sciences
10.1093/nar/gku387,era,Environmental Sciences
10.1093/nar/gku387,era,Biological Sciences
10.1093/nar/gku387,era,Information And Computing Sciences
10.1017/s1368980015000178,altmetric,nutritionalsciences
10.1017/s1368980015000178,altmetric,publichealth
10.1017/s1368980015000178,scopus,Medicine
10.1017/s1368980015000178,scopus,Health Sciences
10.1017/s1368980015000178,scopus,Nursing
10.1017/s1368980015000178,era,Medical And Health Sciences
10.1111/1467-923x.12369,scopus,Social Sciences
10.1111/1467-923x.12369,era,Political Science
10.1016/s0140-6736(00)04128-3,altmetric,medicine
10.1016/s0140-6736(00)04128-3,scopus,Medicine
10.1016/s0140-6736(00)04128-3,scopus,Health Sciences
10.1016/s0140-6736(00)04128-3,era,Medical And Health Sciences
10.1007/s12237-012-9559-y,scopus,Physical Sciences
10.1007/s12237-012-9559-y,scopus,Life Sciences
10.1007/s12237-012-9559-y,scopus,Agricultural and Biological Sciences
10.1007/s12237-012-9559-y,scopus,Environmental Science
10.1007/s12237-012-9559-y,springer,Coastal Sciences
10.1007/s12237-012-9559-y,springer,Ecology
10.1007/s12237-012-9559-y,springer,Environment
10.1007/s12237-012-9559-y,springer,"Environment, general"
10.1007/s12237-012-9559-y,springer,Environmental Management
10.1007/s12237-012-9559-y,springer,Freshwater & Marine Ecology
10.1007/s12237-012-9559-y,springer,Nature Conservation
10.1007/s12237-012-9559-y,era,Earth Sciences
10.1007/s12237-012-9559-y,era,Environmental Sciences
10.1007/s12237-012-9559-y,era,Biological Sciences
10.1038/sdata.2016.49,npg,Population dynamics
10.1038/sdata.2016.49,npg,Ecological epidemiology
10.1038/sdata.2016.49,npg,Genetic variation
10.1093/schbul/sbv154,altmetric,psychiatry
10.1093/schbul/sbv154,scopus,Medicine
10.1093/schbul/sbv154,scopus,Health Sciences
10.1093/schbul/sbv154,era,Medical And Health Sciences
10.1093/schbul/sbv154,era,Psychology And Cognitive Sciences
10.1002/gps.4297,altmetric,geriatrics
10.1002/gps.4297,altmetric,psychiatry
10.1002/gps.4297,scopus,Medicine
10.1002/gps.4297,scopus,Health Sciences
10.1002/gps.4297,era,Clinical Sciences
10.1002/gps.4297,era,Psychology
10.1002/gps.4297,era,Cognitive Science
10.1097/brs.0000000000000770,altmetric,orthopedics
10.1097/brs.0000000000000770,scopus,Medicine
10.1097/brs.0000000000000770,scopus,Health Sciences
10.1097/brs.0000000000000770,era,Biomedical Engineering
10.1097/brs.0000000000000770,era,Clinical Sciences
10.1073/pnas.1204185109,altmetric,science
10.1073/pnas.1204185109,scopus,General
10.1073/pnas.1204185109,era,Multidisciplinary
10.1093/ije/dys041,altmetric,epidemiology
10.1093/ije/dys041,scopus,Medicine
10.1093/ije/dys041,scopus,Health Sciences
10.1093/ije/dys041,era,Statistics
10.1093/ije/dys041,era,Public Health And Health Services
10.1016/j.geoforum.2015.11.004,scopus,Social Sciences
10.1016/j.geoforum.2015.11.004,era,Multidisciplinary
10.1002/wcc.407,era,Multidisciplinary
10.1111/j.1751-1097.2012.01223.x,altmetric,biology
10.1111/j.1751-1097.2012.01223.x,altmetric,chemistry
10.1111/j.1751-1097.2012.01223.x,altmetric,biochemistry
10.1111/j.1751-1097.2012.01223.x,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1111/j.1751-1097.2012.01223.x,scopus,Health Sciences
10.1111/j.1751-1097.2012.01223.x,scopus,Life Sciences
10.1111/j.1751-1097.2012.01223.x,scopus,Physical Sciences
10.1111/j.1751-1097.2012.01223.x,scopus,Chemistry
10.1111/j.1751-1097.2012.01223.x,scopus,Medicine
10.1111/j.1751-1097.2012.01223.x,era,Physical Sciences
10.1111/j.1751-1097.2012.01223.x,era,Chemical Sciences
10.1111/j.1751-1097.2012.01223.x,era,Biological Sciences
10.1002/jqs.2781,scopus,Earth and Planetary Sciences
10.1002/jqs.2781,scopus,Physical Sciences
10.1002/jqs.2781,era,Geology
10.1002/jqs.2781,era,Physical Geography And Environmental Geoscience
10.1002/jqs.2781,era,Archaeology
10.1093/pubmed/fdt076,altmetric,publichealth
10.1093/pubmed/fdt076,scopus,Medicine
10.1093/pubmed/fdt076,scopus,Health Sciences
10.1093/pubmed/fdt076,era,Public Health And Health Services
10.1016/j.ridd.2014.07.037,altmetric,psychiatry
10.1016/j.ridd.2014.07.037,scopus,Psychology
10.1016/j.ridd.2014.07.037,scopus,Social Sciences
10.1016/j.ridd.2014.07.037,era,Specialist Studies In Education
10.1016/j.ridd.2014.07.037,era,Psychology
10.1016/j.ridd.2014.07.037,era,Public Health And Health Services
10.1212/wnl.0b013e31824e8ee7,altmetric,neurology
10.1212/wnl.0b013e31824e8ee7,scopus,Medicine
10.1212/wnl.0b013e31824e8ee7,scopus,Health Sciences
10.1212/wnl.0b013e31824e8ee7,era,Clinical Sciences
10.1212/wnl.0b013e31824e8ee7,era,Neurosciences
10.1212/wnl.0b013e31824e8ee7,era,Cognitive Science
10.1098/rstb.2012.0137,altmetric,biology
10.1098/rstb.2012.0137,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1098/rstb.2012.0137,scopus,Agricultural and Biological Sciences
10.1098/rstb.2012.0137,scopus,Life Sciences
10.1098/rstb.2012.0137,era,Biological Sciences
10.1098/rstb.2012.0137,era,Medical And Health Sciences
10.1002/adma.201203529,altmetric,biophysics
10.1002/adma.201203529,altmetric,chemistry
10.1002/adma.201203529,scopus,Materials Science
10.1002/adma.201203529,scopus,Physical Sciences
10.1002/adma.201203529,scopus,Engineering
10.1002/adma.201203529,era,Physical Sciences
10.1002/adma.201203529,era,Chemical Sciences
10.1002/adma.201203529,era,Engineering
10.1016/j.healun.2016.07.004,altmetric,cardiology
10.1016/j.healun.2016.07.004,altmetric,pulmonarymedicine
10.1016/j.healun.2016.07.004,scopus,Medicine
10.1016/j.healun.2016.07.004,scopus,Health Sciences
10.1016/j.healun.2016.07.004,era,Cardiovascular Medicine And Haematology
10.1016/j.jep.2012.02.028,altmetric,pharmacology
10.1016/j.jep.2012.02.028,altmetric,socialsciences
10.1016/j.jep.2012.02.028,scopus,Life Sciences
10.1016/j.jep.2012.02.028,scopus,"Pharmacology, Toxicology and Pharmaceutics"
10.1016/j.jep.2012.02.028,era,Plant Biology
10.1016/j.jep.2012.02.028,era,Pharmacology And Pharmaceutical Sciences
10.1016/j.jep.2012.02.028,era,Complementary And Alternative Medicine
10.1111/hex.12039,altmetric,healthservicesresearch
10.1111/hex.12039,altmetric,publichealth
10.1111/hex.12039,scopus,Medicine
10.1111/hex.12039,scopus,Health Sciences
10.1111/hex.12039,era,Public Health And Health Services
10.1111/hex.12039,era,Nursing
10.1111/hex.12039,era,Psychology
10.3982/ecta9623,scopus,Social Sciences
10.3982/ecta9623,scopus,"Economics, Econometrics and Finance"
10.3982/ecta9623,era,Economic Theory
10.3982/ecta9623,era,Econometrics
10.3982/ecta9623,era,Marketing
10.1017/s1355770x12000137,scopus,"Economics, Econometrics and Finance"
10.1017/s1355770x12000137,scopus,Physical Sciences
10.1017/s1355770x12000137,scopus,Social Sciences
10.1017/s1355770x12000137,scopus,Environmental Science
10.1017/s1355770x12000137,era,Environmental Science And Management
10.1017/s1355770x12000137,era,Applied Economics
10.1681/asn.2016121312,altmetric,nephrology
10.1681/asn.2016121312,scopus,Medicine
10.1681/asn.2016121312,scopus,Health Sciences
10.1681/asn.2016121312,era,Clinical Sciences
10.1038/srep12243,altmetric,science
10.1038/srep12243,npg,Atmospheric chemistry
10.1038/srep12243,npg,Geology
10.1038/srep12243,npg,Petrology
10.1038/srep12243,npg,Volcanology
10.1038/nn.3115,altmetric,neurology
10.1038/nn.3115,scopus,Life Sciences
10.1038/nn.3115,scopus,Neuroscience
10.1038/nn.3115,era,Neurosciences
10.1038/nn.3115,era,Cognitive Science
10.1016/j.quascirev.2013.01.011,scopus,Life Sciences
10.1016/j.quascirev.2013.01.011,scopus,Physical Sciences
10.1016/j.quascirev.2013.01.011,scopus,Agricultural and Biological Sciences
10.1016/j.quascirev.2013.01.011,scopus,Environmental Science
10.1016/j.quascirev.2013.01.011,scopus,Earth and Planetary Sciences
10.1016/j.quascirev.2013.01.011,era,Earth Sciences
10.1016/j.quascirev.2013.01.011,era,History And Archaeology
10.1016/j.neuroimage.2015.09.042,scopus,Life Sciences
10.1016/j.neuroimage.2015.09.042,scopus,Neuroscience
10.1016/j.neuroimage.2015.09.042,era,Medical And Health Sciences
10.1016/j.neuroimage.2015.09.042,era,Psychology And Cognitive Sciences
10.1038/ncomms11843,altmetric,biology
10.1038/ncomms11843,altmetric,science
10.1038/ncomms11843,era,Multidisciplinary
10.1038/bjc.2015.22,altmetric,neoplasms
10.1038/bjc.2015.22,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1038/bjc.2015.22,scopus,Health Sciences
10.1038/bjc.2015.22,scopus,Life Sciences
10.1038/bjc.2015.22,scopus,Medicine
10.1038/bjc.2015.22,era,Oncology And Carcinogenesis
10.1088/0004-637x/768/1/24,scopus,Earth and Planetary Sciences
10.1088/0004-637x/768/1/24,scopus,Physical Sciences
10.1088/0004-637x/768/1/24,scopus,Physics and Astronomy
10.1088/0004-637x/768/1/24,era,Astronomical And Space Sciences
10.1088/0004-637x/768/1/24,era,Organic Chemistry
10.1088/0004-637x/768/1/24,era,Physical Chemistry (Incl. Structural)
10.1038/ng.2518,altmetric,geneticsmedical
10.1038/ng.2518,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1038/ng.2518,scopus,Life Sciences
10.1038/ng.2518,era,Medical And Health Sciences
10.1038/ng.2518,era,Biological Sciences
10.1186/s12916-016-0575-9,altmetric,medicine
10.1186/s12916-016-0575-9,scopus,Medicine
10.1186/s12916-016-0575-9,scopus,Health Sciences
10.1186/s12916-016-0575-9,springer,Biomedicine general
10.1186/s12916-016-0575-9,springer,Medicine & Public Health
10.1186/s12916-016-0575-9,springer,"Medicine/Public Health, general"
10.1186/s12916-016-0575-9,era,Medical And Health Sciences
10.15585/mmwr.mm6526a4,altmetric,publichealth
10.15585/mmwr.mm6526a4,scopus,Medicine
10.15585/mmwr.mm6526a4,scopus,Health Sciences
10.1002/gps.4245,altmetric,geriatrics
10.1002/gps.4245,altmetric,psychiatry
10.1002/gps.4245,scopus,Medicine
10.1002/gps.4245,scopus,Health Sciences
10.1002/gps.4245,era,Clinical Sciences
10.1002/gps.4245,era,Psychology
10.1002/gps.4245,era,Cognitive Science
10.1161/circulationaha.112.096024,altmetric,cardiology
10.1161/circulationaha.112.096024,scopus,Medicine
10.1161/circulationaha.112.096024,scopus,Health Sciences
10.1161/circulationaha.112.096024,era,Clinical Sciences
10.1161/circulationaha.112.096024,era,Cardiovascular Medicine And Haematology
10.1161/circulationaha.112.096024,era,Public Health And Health Services
10.1101/gr.128678.111,altmetric,genetics
10.1101/gr.128678.111,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1101/gr.128678.111,scopus,Health Sciences
10.1101/gr.128678.111,scopus,Life Sciences
10.1101/gr.128678.111,scopus,Medicine
10.1101/gr.128678.111,era,Biological Sciences
10.1101/gr.128678.111,era,Medical And Health Sciences
10.1111/j.1464-5491.2012.03570.x,altmetric,endocrinology
10.1111/j.1464-5491.2012.03570.x,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1111/j.1464-5491.2012.03570.x,scopus,Health Sciences
10.1111/j.1464-5491.2012.03570.x,scopus,Life Sciences
10.1111/j.1464-5491.2012.03570.x,scopus,Medicine
10.1111/j.1464-5491.2012.03570.x,era,Clinical Sciences
10.3945/ajcn.111.031674,altmetric,nutritionalsciences
10.3945/ajcn.111.031674,scopus,Medicine
10.3945/ajcn.111.031674,scopus,Health Sciences
10.3945/ajcn.111.031674,era,Medical And Health Sciences
10.3945/ajcn.111.031674,era,Engineering
10.1111/j.1365-2656.2012.02033.x,altmetric,environmentalhealth
10.1111/j.1365-2656.2012.02033.x,scopus,Agricultural and Biological Sciences
10.1111/j.1365-2656.2012.02033.x,scopus,Life Sciences
10.1111/j.1365-2656.2012.02033.x,era,Environmental Sciences
10.1111/j.1365-2656.2012.02033.x,era,Biological Sciences
10.1111/j.1365-2656.2012.02033.x,era,Agricultural And Veterinary Sciences
10.1016/s0140-6736(02)08220-x,altmetric,medicine
10.1016/s0140-6736(02)08220-x,scopus,Medicine
10.1016/s0140-6736(02)08220-x,scopus,Health Sciences
10.1016/s0140-6736(02)08220-x,era,Medical And Health Sciences
10.1007/s11292-012-9159-7,scopus,Social Sciences
10.1007/s11292-012-9159-7,springer,Criminology & Criminal Justice
10.1007/s11292-012-9159-7,springer,"Political Science, general"
10.1007/s11292-012-9159-7,springer,"Social Sciences, general"
10.1007/s11292-012-9159-7,era,Criminology
10.1287/mksc.1120.0739,scopus,Social Sciences
10.1287/mksc.1120.0739,scopus,"Business, Management and Accounting"
10.1287/mksc.1120.0739,scopus,"Economics, Econometrics and Finance"
10.1287/mksc.1120.0739,era,Marketing
10.1111/ijmr.12028,scopus,Social Sciences
10.1111/ijmr.12028,scopus,"Business, Management and Accounting"
10.1111/ijmr.12028,scopus,Decision Sciences
10.1111/ijmr.12028,era,Business And Management
10.1038/nrc3410,altmetric,neoplasms
10.1038/nrc3410,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1038/nrc3410,scopus,Health Sciences
10.1038/nrc3410,scopus,Life Sciences
10.1038/nrc3410,scopus,Medicine
10.1038/nrc3410,era,Medical And Health Sciences
10.1038/labinvest.2014.136,altmetric,pathology
10.1038/labinvest.2014.136,altmetric,clinicallaboratorytechniques
10.1038/labinvest.2014.136,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1038/labinvest.2014.136,scopus,Health Sciences
10.1038/labinvest.2014.136,scopus,Life Sciences
10.1038/labinvest.2014.136,scopus,Medicine
10.1038/labinvest.2014.136,era,Clinical Sciences
10.1111/1467-9566.12082,altmetric,socialsciences
10.1111/1467-9566.12082,scopus,Medicine
10.1111/1467-9566.12082,scopus,Social Sciences
10.1111/1467-9566.12082,scopus,Health Sciences
10.1111/1467-9566.12082,era,Public Health And Health Services
10.1111/1467-9566.12082,era,Sociology
10.1111/1467-9566.12082,era,History And Philosophy Of Specific Fields
10.1111/mec.12742,altmetric,molecularbiology
10.1111/mec.12742,altmetric,environmentalhealth
10.1111/mec.12742,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1111/mec.12742,scopus,Agricultural and Biological Sciences
10.1111/mec.12742,scopus,Life Sciences
10.1111/mec.12742,era,Biological Sciences
10.1093/eurpub/cku060,altmetric,epidemiology
10.1093/eurpub/cku060,altmetric,publichealth
10.1093/eurpub/cku060,scopus,Medicine
10.1093/eurpub/cku060,scopus,Health Sciences
10.1093/eurpub/cku060,era,Public Health And Health Services
10.1016/s0140-6736(14)60758-3,altmetric,medicine
10.1016/s0140-6736(14)60758-3,scopus,Medicine
10.1016/s0140-6736(14)60758-3,scopus,Health Sciences
10.1016/s0140-6736(14)60758-3,era,Medical And Health Sciences
10.1016/j.pbi.2015.06.002,altmetric,botany
10.1016/j.pbi.2015.06.002,scopus,Agricultural and Biological Sciences
10.1016/j.pbi.2015.06.002,scopus,Life Sciences
10.1016/j.pbi.2015.06.002,era,Plant Biology
10.1017/s0047279414000634,scopus,Social Sciences
10.1017/s0047279414000634,scopus,Environmental Science
10.1017/s0047279414000634,scopus,Physical Sciences
10.1017/s0047279414000634,era,Policy And Administration
10.1017/s0047279414000634,era,Social Work
10.1093/eurheartj/eht295,altmetric,cardiology
10.1093/eurheartj/eht295,scopus,Medicine
10.1093/eurheartj/eht295,scopus,Health Sciences
10.1093/eurheartj/eht295,era,Cardiovascular Medicine And Haematology
10.4269/ajtmh.12-0629,scopus,Health Sciences
10.4269/ajtmh.12-0629,scopus,Life Sciences
10.4269/ajtmh.12-0629,scopus,Medicine
10.4269/ajtmh.12-0629,scopus,Immunology and Microbiology
10.4269/ajtmh.12-0629,era,Medical And Health Sciences
10.1038/nature11378,altmetric,science
10.1038/nature11378,scopus,General
10.1371/journal.pone.0095523,altmetric,medicine
10.1371/journal.pone.0095523,altmetric,science
10.1371/journal.pone.0095523,scopus,"Biochemistry, Genetics and Molecular Biology"
10.1371/journal.pone.0095523,scopus,Health Sciences
